timestamp,RAW_ACCEL_X,RAW_ACCEL_Y,RAW_ACCEL_Z,RAW_TEMP,RAW_GYRO_X,RAW_GYRO_Y,RAW_GYRO_Z
1.680681047307162285e+09,1.672400000000000000e+04,2.800000000000000000e+01,1.480000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167300000000000000e+04
1.680681047310147047e+09,1.665600000000000000e+04,9.200000000000000000e+01,1.520000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334800000000000000e+04,-1.167200000000000000e+04
1.680681047312060833e+09,1.663200000000000000e+04,1.640000000000000000e+02,1.800000000000000000e+02,-4.144000000000000000e+03,1.257800000000000000e+04,-1.334800000000000000e+04,-1.167200000000000000e+04
1.680681047313457489e+09,1.672400000000000000e+04,8.800000000000000000e+01,2.400000000000000000e+02,-4.096000000000000000e+03,1.257800000000000000e+04,-1.334800000000000000e+04,-1.167200000000000000e+04
1.680681047317847729e+09,1.676800000000000000e+04,1.480000000000000000e+02,2.720000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047319130659e+09,1.669600000000000000e+04,6.800000000000000000e+01,3.080000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047322157860e+09,1.658400000000000000e+04,9.200000000000000000e+01,2.640000000000000000e+02,-4.080000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047323498249e+09,1.658000000000000000e+04,1.800000000000000000e+02,2.480000000000000000e+02,-4.144000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047329359055e+09,1.659200000000000000e+04,2.800000000000000000e+01,1.840000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334800000000000000e+04,-1.167200000000000000e+04
1.680681047332012892e+09,1.670400000000000000e+04,1.360000000000000000e+02,1.400000000000000000e+02,-4.096000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047333434105e+09,1.666000000000000000e+04,8.800000000000000000e+01,2.360000000000000000e+02,-4.112000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047334751606e+09,1.674400000000000000e+04,8.000000000000000000e+01,1.360000000000000000e+02,-4.128000000000000000e+03,1.257700000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047336006641e+09,1.668000000000000000e+04,1.720000000000000000e+02,2.680000000000000000e+02,-4.096000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047337227106e+09,1.662000000000000000e+04,1.400000000000000000e+02,2.200000000000000000e+02,-4.080000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047338502645e+09,1.664000000000000000e+04,6.400000000000000000e+01,2.200000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047340935707e+09,1.660400000000000000e+04,1.440000000000000000e+02,2.640000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334800000000000000e+04,-1.167200000000000000e+04
1.680681047342471361e+09,1.664800000000000000e+04,2.400000000000000000e+02,1.840000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047344082594e+09,1.662800000000000000e+04,1.720000000000000000e+02,1.040000000000000000e+02,-4.112000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047345629454e+09,1.676800000000000000e+04,2.280000000000000000e+02,2.960000000000000000e+02,-4.112000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047347146988e+09,1.662000000000000000e+04,1.480000000000000000e+02,2.880000000000000000e+02,-4.112000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047348735094e+09,1.672000000000000000e+04,1.400000000000000000e+02,1.240000000000000000e+02,-4.128000000000000000e+03,1.257800000000000000e+04,-1.334900000000000000e+04,-1.167200000000000000e+04
1.680681047351013899e+09,1.647600000000000000e+04,1.480000000000000000e+02,1.640000000000000000e+02,-4.144000000000000000e+03,1.257800000000000000e+04,-1.334800000000000000e+04,-1.167200000000000000e+04
1.680681047352533102e+09,1.663200000000000000e+04,6.400000000000000000e+01,1.880000000000000000e+02,-4.144000000000000000e+03,1.257800000000000000e+04,-1.334800000000000000e+04,-1.167200000000000000e+04
1.680681047358629942e+09,1.739600000000000000e+04,7.200000000000000000e+01,-4.160000000000000000e+02,-4.160000000000000000e+03,5.708000000000000000e+03,2.350300000000000000e+04,3.276700000000000000e+04
1.680681047360138178e+09,1.658000000000000000e+04,1.280000000000000000e+02,1.760000000000000000e+02,-4.128000000000000000e+03,6.206000000000000000e+03,3.276700000000000000e+04,2.618300000000000000e+04
