timestamp,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z
1.680085658561632156e+09,1.659200000000000000e+04,-1.160000000000000000e+02,-7.240000000000000000e+02,-1.181000000000000000e+03,-6.220000000000000000e+02,-2.700000000000000000e+01
1.680085658569810629e+09,1.658400000000000000e+04,-4.000000000000000000e+01,-7.360000000000000000e+02,-1.184000000000000000e+03,-6.270000000000000000e+02,-5.300000000000000000e+01
1.680085658580332756e+09,1.668000000000000000e+04,-8.400000000000000000e+01,-7.440000000000000000e+02,-1.149000000000000000e+03,-6.320000000000000000e+02,-4.800000000000000000e+01
1.680085658588640451e+09,1.659600000000000000e+04,-1.200000000000000000e+01,-5.760000000000000000e+02,-1.174000000000000000e+03,-6.270000000000000000e+02,-2.100000000000000000e+01
1.680085658596513748e+09,1.648000000000000000e+04,-8.400000000000000000e+01,-7.120000000000000000e+02,-1.188000000000000000e+03,-6.200000000000000000e+02,-2.400000000000000000e+01
1.680085658604534626e+09,1.657600000000000000e+04,-2.800000000000000000e+01,-6.160000000000000000e+02,-1.167000000000000000e+03,-6.300000000000000000e+02,-4.800000000000000000e+01
1.680085658612757206e+09,1.656000000000000000e+04,-2.400000000000000000e+01,-5.840000000000000000e+02,-1.150000000000000000e+03,-6.240000000000000000e+02,-2.800000000000000000e+01
1.680085658620773554e+09,1.661200000000000000e+04,-6.800000000000000000e+01,-7.760000000000000000e+02,-1.154000000000000000e+03,-6.200000000000000000e+02,-4.400000000000000000e+01
1.680085658628862619e+09,1.658400000000000000e+04,-3.600000000000000000e+01,-5.680000000000000000e+02,-1.130000000000000000e+03,-6.370000000000000000e+02,-4.000000000000000000e+01
1.680085658636605501e+09,1.662000000000000000e+04,-2.800000000000000000e+01,-8.440000000000000000e+02,-1.178000000000000000e+03,-6.270000000000000000e+02,-2.800000000000000000e+01
1.680085658639924049e+09,1.658400000000000000e+04,-3.600000000000000000e+01,-7.240000000000000000e+02,-1.164000000000000000e+03,-6.220000000000000000e+02,-3.900000000000000000e+01
1.680085658643038750e+09,1.658400000000000000e+04,-4.000000000000000000e+00,-5.920000000000000000e+02,-1.159000000000000000e+03,-6.300000000000000000e+02,-5.000000000000000000e+01
1.680085658646302938e+09,1.662400000000000000e+04,2.400000000000000000e+01,-7.280000000000000000e+02,-1.176000000000000000e+03,-6.400000000000000000e+02,-3.900000000000000000e+01
1.680085658649470091e+09,1.665200000000000000e+04,8.000000000000000000e+00,-5.520000000000000000e+02,-1.170000000000000000e+03,-6.390000000000000000e+02,-5.700000000000000000e+01
1.680085658652681112e+09,1.659600000000000000e+04,-3.200000000000000000e+01,-6.440000000000000000e+02,-1.166000000000000000e+03,-6.350000000000000000e+02,-2.700000000000000000e+01
1.680085658655898571e+09,1.658400000000000000e+04,2.000000000000000000e+01,-7.000000000000000000e+02,-1.167000000000000000e+03,-6.170000000000000000e+02,-1.700000000000000000e+01
1.680085658659110308e+09,1.654400000000000000e+04,-7.200000000000000000e+01,-8.320000000000000000e+02,-1.152000000000000000e+03,-6.380000000000000000e+02,-3.300000000000000000e+01
1.680085658662325144e+09,1.664000000000000000e+04,-2.000000000000000000e+01,-7.240000000000000000e+02,-1.176000000000000000e+03,-6.300000000000000000e+02,-3.900000000000000000e+01
1.680085658665619373e+09,1.659600000000000000e+04,5.600000000000000000e+01,-7.160000000000000000e+02,-1.168000000000000000e+03,-6.340000000000000000e+02,-2.400000000000000000e+01
1.680085658668751717e+09,1.661200000000000000e+04,2.800000000000000000e+01,-7.800000000000000000e+02,-1.173000000000000000e+03,-6.320000000000000000e+02,-4.500000000000000000e+01
1.680085658671966314e+09,1.653600000000000000e+04,2.400000000000000000e+01,-7.680000000000000000e+02,-1.138000000000000000e+03,-6.180000000000000000e+02,-2.700000000000000000e+01
1.680085658675182343e+09,1.657200000000000000e+04,-8.000000000000000000e+00,-8.600000000000000000e+02,-1.189000000000000000e+03,-6.610000000000000000e+02,-4.200000000000000000e+01
1.680085658678396225e+09,1.664400000000000000e+04,-6.400000000000000000e+01,-6.880000000000000000e+02,-1.153000000000000000e+03,-6.340000000000000000e+02,-2.800000000000000000e+01
1.680085658681613922e+09,1.659600000000000000e+04,-3.200000000000000000e+01,-7.720000000000000000e+02,-1.148000000000000000e+03,-6.450000000000000000e+02,-3.000000000000000000e+01
1.680085658684872866e+09,1.667600000000000000e+04,-7.600000000000000000e+01,-9.000000000000000000e+02,-1.170000000000000000e+03,-6.310000000000000000e+02,-2.100000000000000000e+01
1.680085658688093662e+09,1.662800000000000000e+04,-1.200000000000000000e+02,-8.800000000000000000e+02,-1.187000000000000000e+03,-6.300000000000000000e+02,-3.000000000000000000e+01
1.680085658691326141e+09,1.657600000000000000e+04,-6.800000000000000000e+01,-6.440000000000000000e+02,-1.153000000000000000e+03,-6.340000000000000000e+02,-2.200000000000000000e+01
1.680085658694887400e+09,1.658000000000000000e+04,-5.600000000000000000e+01,-7.720000000000000000e+02,-1.172000000000000000e+03,-6.300000000000000000e+02,-3.100000000000000000e+01
1.680085658698106289e+09,1.655200000000000000e+04,-4.400000000000000000e+01,-6.800000000000000000e+02,-1.146000000000000000e+03,-6.190000000000000000e+02,-3.200000000000000000e+01
1.680085658701539755e+09,1.654400000000000000e+04,-1.640000000000000000e+02,-7.720000000000000000e+02,-1.160000000000000000e+03,-6.320000000000000000e+02,-3.900000000000000000e+01
1.680085658705342293e+09,1.658400000000000000e+04,-5.600000000000000000e+01,-7.200000000000000000e+02,-1.158000000000000000e+03,-6.500000000000000000e+02,-4.400000000000000000e+01
1.680085658708950281e+09,1.668000000000000000e+04,-1.000000000000000000e+02,-7.400000000000000000e+02,-1.168000000000000000e+03,-6.440000000000000000e+02,-1.700000000000000000e+01
1.680085658712154388e+09,1.656400000000000000e+04,-1.080000000000000000e+02,-7.720000000000000000e+02,-1.179000000000000000e+03,-6.200000000000000000e+02,-4.000000000000000000e+01
1.680085658715481281e+09,1.671200000000000000e+04,-1.800000000000000000e+02,-6.280000000000000000e+02,-1.164000000000000000e+03,-6.450000000000000000e+02,-3.800000000000000000e+01
1.680085658718886375e+09,1.664000000000000000e+04,-1.360000000000000000e+02,-6.520000000000000000e+02,-1.183000000000000000e+03,-6.170000000000000000e+02,-3.700000000000000000e+01
1.680085658722309113e+09,1.662400000000000000e+04,-8.800000000000000000e+01,-7.240000000000000000e+02,-1.166000000000000000e+03,-6.430000000000000000e+02,-3.300000000000000000e+01
1.680085658725635052e+09,1.663200000000000000e+04,-7.600000000000000000e+01,-6.400000000000000000e+02,-1.143000000000000000e+03,-6.140000000000000000e+02,-4.100000000000000000e+01
1.680085658729071856e+09,1.660800000000000000e+04,-5.600000000000000000e+01,-7.160000000000000000e+02,-1.210000000000000000e+03,-6.220000000000000000e+02,-4.800000000000000000e+01
1.680085658732568264e+09,1.665600000000000000e+04,-9.600000000000000000e+01,-6.360000000000000000e+02,-1.160000000000000000e+03,-6.150000000000000000e+02,-4.400000000000000000e+01
1.680085658735842466e+09,1.661200000000000000e+04,-7.600000000000000000e+01,-5.560000000000000000e+02,-1.165000000000000000e+03,-6.330000000000000000e+02,-5.700000000000000000e+01
1.680085658739262819e+09,1.660000000000000000e+04,-5.200000000000000000e+01,-6.320000000000000000e+02,-1.190000000000000000e+03,-6.100000000000000000e+02,-4.800000000000000000e+01
1.680085658742687702e+09,1.662000000000000000e+04,-4.000000000000000000e+01,-6.640000000000000000e+02,-1.204000000000000000e+03,-6.280000000000000000e+02,-5.000000000000000000e+01
1.680085658746031523e+09,1.668000000000000000e+04,-3.600000000000000000e+01,-7.800000000000000000e+02,-1.168000000000000000e+03,-6.490000000000000000e+02,-2.400000000000000000e+01
1.680085658749448299e+09,1.664400000000000000e+04,-7.200000000000000000e+01,-5.800000000000000000e+02,-1.155000000000000000e+03,-6.120000000000000000e+02,-4.600000000000000000e+01
1.680085658752897263e+09,1.671600000000000000e+04,-7.200000000000000000e+01,-7.320000000000000000e+02,-1.146000000000000000e+03,-6.310000000000000000e+02,-2.300000000000000000e+01
1.680085658756331921e+09,1.654400000000000000e+04,2.400000000000000000e+01,-5.960000000000000000e+02,-1.176000000000000000e+03,-6.200000000000000000e+02,-3.600000000000000000e+01
1.680085658759869099e+09,1.662800000000000000e+04,0.000000000000000000e+00,-6.600000000000000000e+02,-1.158000000000000000e+03,-6.510000000000000000e+02,-2.800000000000000000e+01
1.680085658763143063e+09,1.658000000000000000e+04,5.200000000000000000e+01,-6.480000000000000000e+02,-1.159000000000000000e+03,-6.520000000000000000e+02,-3.600000000000000000e+01
1.680085658766553402e+09,1.652400000000000000e+04,-1.600000000000000000e+01,-5.720000000000000000e+02,-1.181000000000000000e+03,-6.470000000000000000e+02,-4.000000000000000000e+01
1.680085658770102739e+09,1.650800000000000000e+04,-8.000000000000000000e+01,-7.040000000000000000e+02,-1.150000000000000000e+03,-6.180000000000000000e+02,-4.600000000000000000e+01
1.680085658773325205e+09,1.658800000000000000e+04,-5.200000000000000000e+01,-8.120000000000000000e+02,-1.168000000000000000e+03,-6.290000000000000000e+02,-3.300000000000000000e+01
1.680085658776758194e+09,1.666000000000000000e+04,-8.000000000000000000e+01,-6.880000000000000000e+02,-1.176000000000000000e+03,-6.290000000000000000e+02,-1.700000000000000000e+01
1.680085658780243874e+09,1.661600000000000000e+04,3.600000000000000000e+01,-6.880000000000000000e+02,-1.175000000000000000e+03,-6.180000000000000000e+02,-3.400000000000000000e+01
1.680085658783507109e+09,1.648400000000000000e+04,-8.800000000000000000e+01,-5.280000000000000000e+02,-1.132000000000000000e+03,-6.230000000000000000e+02,-3.100000000000000000e+01
1.680085658786855459e+09,1.656400000000000000e+04,-2.800000000000000000e+01,-4.760000000000000000e+02,-1.185000000000000000e+03,-6.330000000000000000e+02,-3.900000000000000000e+01
1.680085658790045738e+09,1.653600000000000000e+04,-8.000000000000000000e+01,-7.760000000000000000e+02,-1.177000000000000000e+03,-6.230000000000000000e+02,-3.000000000000000000e+01
1.680085658793652534e+09,1.667200000000000000e+04,-4.400000000000000000e+01,-6.720000000000000000e+02,-1.139000000000000000e+03,-6.290000000000000000e+02,-2.300000000000000000e+01
1.680085658796808958e+09,1.652800000000000000e+04,-7.200000000000000000e+01,-6.400000000000000000e+02,-1.155000000000000000e+03,-6.400000000000000000e+02,-4.200000000000000000e+01
1.680085658800232887e+09,1.670800000000000000e+04,9.200000000000000000e+01,-6.160000000000000000e+02,-1.150000000000000000e+03,-6.150000000000000000e+02,-2.500000000000000000e+01
1.680085658803755522e+09,1.667600000000000000e+04,3.200000000000000000e+01,-6.040000000000000000e+02,-1.145000000000000000e+03,-6.280000000000000000e+02,-3.700000000000000000e+01
