timestamp,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z
1.680020631405647516e+09,1.658800000000000000e+04,4.520000000000000000e+02,-1.440000000000000000e+03,-1.178000000000000000e+03,-6.400000000000000000e+02,-3.900000000000000000e+01
1.680020631412256241e+09,1.662400000000000000e+04,4.880000000000000000e+02,-1.408000000000000000e+03,-1.169000000000000000e+03,-6.200000000000000000e+02,-3.300000000000000000e+01
1.680020631418994904e+09,1.661600000000000000e+04,4.640000000000000000e+02,-1.296000000000000000e+03,-1.186000000000000000e+03,-6.220000000000000000e+02,-4.700000000000000000e+01
1.680020631425021172e+09,1.665600000000000000e+04,4.920000000000000000e+02,-1.492000000000000000e+03,-1.156000000000000000e+03,-6.170000000000000000e+02,-3.000000000000000000e+01
1.680020631431949377e+09,1.658400000000000000e+04,4.720000000000000000e+02,-1.524000000000000000e+03,-1.164000000000000000e+03,-6.550000000000000000e+02,-4.500000000000000000e+01
1.680020631438651800e+09,1.663200000000000000e+04,4.520000000000000000e+02,-1.364000000000000000e+03,-1.157000000000000000e+03,-6.320000000000000000e+02,-3.400000000000000000e+01
1.680020631444827318e+09,1.657600000000000000e+04,4.120000000000000000e+02,-1.524000000000000000e+03,-1.187000000000000000e+03,-6.390000000000000000e+02,-4.700000000000000000e+01
1.680020631450897932e+09,1.656400000000000000e+04,4.400000000000000000e+02,-1.392000000000000000e+03,-1.156000000000000000e+03,-6.220000000000000000e+02,-4.000000000000000000e+01
1.680020631456961632e+09,1.663600000000000000e+04,4.200000000000000000e+02,-1.416000000000000000e+03,-1.170000000000000000e+03,-6.260000000000000000e+02,-3.500000000000000000e+01
1.680020631462971687e+09,1.658400000000000000e+04,4.320000000000000000e+02,-1.276000000000000000e+03,-1.189000000000000000e+03,-6.090000000000000000e+02,-5.000000000000000000e+01
1.680020631469006538e+09,1.660000000000000000e+04,4.280000000000000000e+02,-1.364000000000000000e+03,-1.178000000000000000e+03,-6.200000000000000000e+02,-4.600000000000000000e+01
1.680020631475042343e+09,1.650800000000000000e+04,4.560000000000000000e+02,-1.392000000000000000e+03,-1.164000000000000000e+03,-6.050000000000000000e+02,-5.700000000000000000e+01
1.680020631481075764e+09,1.652800000000000000e+04,4.720000000000000000e+02,-1.424000000000000000e+03,-1.173000000000000000e+03,-6.460000000000000000e+02,-2.700000000000000000e+01
1.680020631487107038e+09,1.660000000000000000e+04,4.480000000000000000e+02,-1.360000000000000000e+03,-1.163000000000000000e+03,-6.200000000000000000e+02,-3.200000000000000000e+01
1.680020631493253231e+09,1.665200000000000000e+04,4.640000000000000000e+02,-1.468000000000000000e+03,-1.189000000000000000e+03,-6.310000000000000000e+02,-1.100000000000000000e+01
1.680020631499169350e+09,1.648800000000000000e+04,4.000000000000000000e+02,-1.384000000000000000e+03,-1.179000000000000000e+03,-6.450000000000000000e+02,-4.600000000000000000e+01
1.680020631505206585e+09,1.659200000000000000e+04,3.920000000000000000e+02,-1.480000000000000000e+03,-1.170000000000000000e+03,-6.390000000000000000e+02,-3.400000000000000000e+01
1.680020631511240244e+09,1.659200000000000000e+04,4.320000000000000000e+02,-1.412000000000000000e+03,-1.162000000000000000e+03,-6.330000000000000000e+02,-5.500000000000000000e+01
1.680020631517271042e+09,1.663200000000000000e+04,3.760000000000000000e+02,-1.288000000000000000e+03,-1.170000000000000000e+03,-6.240000000000000000e+02,-3.400000000000000000e+01
1.680020631523298740e+09,1.647600000000000000e+04,4.440000000000000000e+02,-1.480000000000000000e+03,-1.169000000000000000e+03,-6.300000000000000000e+02,-1.800000000000000000e+01
1.680020631529338598e+09,1.650400000000000000e+04,4.160000000000000000e+02,-1.316000000000000000e+03,-1.164000000000000000e+03,-6.170000000000000000e+02,-3.900000000000000000e+01
1.680020631535365343e+09,1.660400000000000000e+04,4.280000000000000000e+02,-1.456000000000000000e+03,-1.172000000000000000e+03,-6.330000000000000000e+02,-5.500000000000000000e+01
1.680020631541403055e+09,1.655200000000000000e+04,3.920000000000000000e+02,-1.416000000000000000e+03,-1.195000000000000000e+03,-6.050000000000000000e+02,-4.400000000000000000e+01
1.680020631547431946e+09,1.653200000000000000e+04,5.240000000000000000e+02,-1.244000000000000000e+03,-1.172000000000000000e+03,-6.170000000000000000e+02,-3.000000000000000000e+01
1.680020631553460836e+09,1.656800000000000000e+04,4.840000000000000000e+02,-1.316000000000000000e+03,-1.188000000000000000e+03,-6.330000000000000000e+02,-6.200000000000000000e+01
1.680020631559495211e+09,1.653200000000000000e+04,5.840000000000000000e+02,-1.372000000000000000e+03,-1.168000000000000000e+03,-6.410000000000000000e+02,-4.900000000000000000e+01
1.680020631565525055e+09,1.654000000000000000e+04,4.440000000000000000e+02,-1.400000000000000000e+03,-1.135000000000000000e+03,-6.130000000000000000e+02,-3.700000000000000000e+01
1.680020631571569443e+09,1.664000000000000000e+04,4.280000000000000000e+02,-1.504000000000000000e+03,-1.160000000000000000e+03,-6.360000000000000000e+02,-4.300000000000000000e+01
1.680020631577616453e+09,1.650000000000000000e+04,3.680000000000000000e+02,-1.408000000000000000e+03,-1.155000000000000000e+03,-6.340000000000000000e+02,-2.800000000000000000e+01
1.680020631583652973e+09,1.660000000000000000e+04,3.480000000000000000e+02,-1.440000000000000000e+03,-1.158000000000000000e+03,-6.200000000000000000e+02,-4.500000000000000000e+01
1.680020631589691162e+09,1.651600000000000000e+04,4.360000000000000000e+02,-1.376000000000000000e+03,-1.172000000000000000e+03,-6.390000000000000000e+02,-4.600000000000000000e+01
1.680020631595721006e+09,1.646800000000000000e+04,4.560000000000000000e+02,-1.352000000000000000e+03,-1.170000000000000000e+03,-6.030000000000000000e+02,-3.900000000000000000e+01
1.680020631601755381e+09,1.651200000000000000e+04,3.800000000000000000e+02,-1.348000000000000000e+03,-1.168000000000000000e+03,-6.280000000000000000e+02,-3.500000000000000000e+01
1.680020631607792854e+09,1.658000000000000000e+04,3.680000000000000000e+02,-1.276000000000000000e+03,-1.178000000000000000e+03,-6.160000000000000000e+02,-2.500000000000000000e+01
1.680020631613829613e+09,1.655600000000000000e+04,4.160000000000000000e+02,-1.448000000000000000e+03,-1.160000000000000000e+03,-6.140000000000000000e+02,-5.400000000000000000e+01
1.680020631620098352e+09,1.660800000000000000e+04,3.960000000000000000e+02,-1.344000000000000000e+03,-1.154000000000000000e+03,-6.060000000000000000e+02,-3.300000000000000000e+01
1.680020631626999140e+09,1.665200000000000000e+04,4.480000000000000000e+02,-1.396000000000000000e+03,-1.173000000000000000e+03,-6.230000000000000000e+02,-5.500000000000000000e+01
1.680020631633902311e+09,1.658000000000000000e+04,4.680000000000000000e+02,-1.360000000000000000e+03,-1.188000000000000000e+03,-6.460000000000000000e+02,-4.300000000000000000e+01
1.680020631640805960e+09,1.658800000000000000e+04,4.440000000000000000e+02,-1.400000000000000000e+03,-1.174000000000000000e+03,-6.390000000000000000e+02,-4.900000000000000000e+01
1.680020631647709608e+09,1.652000000000000000e+04,4.960000000000000000e+02,-1.356000000000000000e+03,-1.177000000000000000e+03,-6.320000000000000000e+02,-5.600000000000000000e+01
1.680020631654612064e+09,1.647200000000000000e+04,5.000000000000000000e+02,-1.456000000000000000e+03,-1.158000000000000000e+03,-6.040000000000000000e+02,-3.000000000000000000e+01
1.680020631661518335e+09,1.670000000000000000e+04,3.640000000000000000e+02,-1.384000000000000000e+03,-1.197000000000000000e+03,-6.110000000000000000e+02,-4.100000000000000000e+01
