timestamp,RAW_ACCEL_X,RAW_ACCEL_Y,RAW_ACCEL_Z,RAW_TEMP,RAW_GYRO_X,RAW_GYRO_Y,RAW_GYRO_Z
1.683032472050916672e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.683032472052170277e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.683032472053831339e+09,1.284000000000000000e+03,-1.240000000000000000e+02,1.797600000000000000e+04,-3.888000000000000000e+03,1.230300000000000000e+04,-1.305800000000000000e+04,-1.141800000000000000e+04
1.683032472055129290e+09,1.196000000000000000e+03,-2.000000000000000000e+02,1.805200000000000000e+04,-3.920000000000000000e+03,1.243900000000000000e+04,-1.320200000000000000e+04,-1.154200000000000000e+04
1.683032472056571960e+09,1.300000000000000000e+03,-1.240000000000000000e+02,1.796800000000000000e+04,-3.872000000000000000e+03,1.262500000000000000e+04,-1.339800000000000000e+04,-1.171400000000000000e+04
1.683032472058725119e+09,1.308000000000000000e+03,-1.600000000000000000e+02,1.794000000000000000e+04,-3.872000000000000000e+03,1.258600000000000000e+04,-1.335700000000000000e+04,-1.167800000000000000e+04
1.683032472059987783e+09,1.240000000000000000e+03,-1.600000000000000000e+02,1.800400000000000000e+04,-3.856000000000000000e+03,1.257200000000000000e+04,-1.334200000000000000e+04,-1.166500000000000000e+04
1.683032472061277390e+09,1.304000000000000000e+03,-1.480000000000000000e+02,1.798800000000000000e+04,-3.856000000000000000e+03,1.257800000000000000e+04,-1.334800000000000000e+04,-1.167100000000000000e+04
1.683032472062554598e+09,1.192000000000000000e+03,-1.200000000000000000e+02,1.806800000000000000e+04,-3.904000000000000000e+03,1.258100000000000000e+04,-1.335200000000000000e+04,-1.167400000000000000e+04
1.683032472063834667e+09,1.232000000000000000e+03,-1.520000000000000000e+02,1.801600000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335100000000000000e+04,-1.167300000000000000e+04
1.683032472065115452e+09,1.304000000000000000e+03,-1.360000000000000000e+02,1.804000000000000000e+04,-3.872000000000000000e+03,1.257900000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472066401720e+09,1.212000000000000000e+03,-2.360000000000000000e+02,1.804400000000000000e+04,-3.888000000000000000e+03,1.257900000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472067688942e+09,1.244000000000000000e+03,-1.440000000000000000e+02,1.810000000000000000e+04,-3.888000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472068978071e+09,1.172000000000000000e+03,-1.440000000000000000e+02,1.803600000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472070257187e+09,1.248000000000000000e+03,-2.320000000000000000e+02,1.786800000000000000e+04,-3.888000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472071604013e+09,1.200000000000000000e+03,-1.720000000000000000e+02,1.790400000000000000e+04,-3.920000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472072899342e+09,1.272000000000000000e+03,-6.400000000000000000e+01,1.790400000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472074201822e+09,1.140000000000000000e+03,-1.680000000000000000e+02,1.796000000000000000e+04,-3.888000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472075505972e+09,1.244000000000000000e+03,-1.880000000000000000e+02,1.802000000000000000e+04,-3.840000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472076815605e+09,1.208000000000000000e+03,-1.960000000000000000e+02,1.803600000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472078137636e+09,1.216000000000000000e+03,-1.560000000000000000e+02,1.800800000000000000e+04,-3.856000000000000000e+03,1.257900000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472079450130e+09,1.160000000000000000e+03,-1.880000000000000000e+02,1.805600000000000000e+04,-3.872000000000000000e+03,1.257900000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472080760241e+09,1.160000000000000000e+03,-8.400000000000000000e+01,1.807200000000000000e+04,-3.872000000000000000e+03,1.257900000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472082054377e+09,1.292000000000000000e+03,-2.080000000000000000e+02,1.798000000000000000e+04,-3.888000000000000000e+03,1.257900000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472083366394e+09,1.216000000000000000e+03,-1.760000000000000000e+02,1.795600000000000000e+04,-3.856000000000000000e+03,1.257900000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472084656239e+09,1.216000000000000000e+03,-1.560000000000000000e+02,1.787600000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472085958004e+09,1.184000000000000000e+03,-6.800000000000000000e+01,1.794000000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472087253809e+09,1.228000000000000000e+03,-1.160000000000000000e+02,1.808400000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472088564157e+09,1.256000000000000000e+03,-8.800000000000000000e+01,1.809600000000000000e+04,-3.824000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472089881897e+09,1.216000000000000000e+03,-1.200000000000000000e+02,1.805200000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472091285944e+09,1.176000000000000000e+03,-1.360000000000000000e+02,1.804000000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472092836857e+09,1.196000000000000000e+03,-8.400000000000000000e+01,1.800400000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472094122648e+09,1.268000000000000000e+03,-1.640000000000000000e+02,1.804000000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472095422506e+09,1.232000000000000000e+03,-1.720000000000000000e+02,1.804000000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472096729279e+09,1.224000000000000000e+03,-1.160000000000000000e+02,1.793200000000000000e+04,-3.888000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472098046541e+09,1.260000000000000000e+03,-2.160000000000000000e+02,1.800000000000000000e+04,-3.888000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472099357128e+09,1.232000000000000000e+03,-1.320000000000000000e+02,1.800400000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472100676775e+09,1.168000000000000000e+03,-1.560000000000000000e+02,1.798400000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472102000237e+09,1.172000000000000000e+03,-1.360000000000000000e+02,1.804000000000000000e+04,-3.888000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472103418112e+09,1.204000000000000000e+03,-2.480000000000000000e+02,1.804400000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472104723692e+09,1.240000000000000000e+03,-1.120000000000000000e+02,1.788000000000000000e+04,-3.888000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472106029034e+09,1.180000000000000000e+03,-1.280000000000000000e+02,1.795600000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472107338905e+09,1.204000000000000000e+03,-4.000000000000000000e+01,1.800000000000000000e+04,-3.872000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472108651161e+09,1.236000000000000000e+03,-6.000000000000000000e+01,1.793200000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472109952927e+09,1.240000000000000000e+03,-1.160000000000000000e+02,1.796000000000000000e+04,-3.856000000000000000e+03,1.258000000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472111336470e+09,1.296000000000000000e+03,-2.640000000000000000e+02,1.794000000000000000e+04,-3.888000000000000000e+03,1.257900000000000000e+04,-1.335000000000000000e+04,-1.167200000000000000e+04
1.683032472112651825e+09,1.244000000000000000e+03,-2.200000000000000000e+02,1.802000000000000000e+04,-3.888000000000000000e+03,1.321000000000000000e+04,-3.339000000000000000e+03,-1.064500000000000000e+04
1.683032472113965273e+09,9.720000000000000000e+02,-2.360000000000000000e+02,1.828000000000000000e+04,-3.888000000000000000e+03,3.276700000000000000e+04,3.276700000000000000e+04,-8.877000000000000000e+03
1.683032472115274906e+09,1.220000000000000000e+03,-1.600000000000000000e+02,1.798000000000000000e+04,-3.872000000000000000e+03,3.276700000000000000e+04,3.276700000000000000e+04,3.276700000000000000e+04
1.683032472116576195e+09,1.128000000000000000e+03,-8.800000000000000000e+01,1.792800000000000000e+04,-3.888000000000000000e+03,-1.018100000000000000e+04,-1.593400000000000000e+04,3.276700000000000000e+04
1.683032472117889881e+09,1.156000000000000000e+03,-1.640000000000000000e+02,1.786400000000000000e+04,-3.888000000000000000e+03,-1.576000000000000000e+04,-1.634400000000000000e+04,3.743000000000000000e+03
1.683032472119190454e+09,1.284000000000000000e+03,-2.280000000000000000e+02,1.805200000000000000e+04,-3.872000000000000000e+03,-2.079000000000000000e+03,4.199000000000000000e+03,-2.026700000000000000e+04
1.683032472120491982e+09,1.244000000000000000e+03,-6.400000000000000000e+01,1.808000000000000000e+04,-3.904000000000000000e+03,-5.370000000000000000e+02,6.899000000000000000e+03,-2.720000000000000000e+03
1.683032472121801376e+09,1.256000000000000000e+03,-3.600000000000000000e+01,1.798400000000000000e+04,-3.888000000000000000e+03,-3.180000000000000000e+03,3.930000000000000000e+03,3.798000000000000000e+03
1.683032472123090267e+09,1.144000000000000000e+03,-1.440000000000000000e+02,1.792000000000000000e+04,-3.888000000000000000e+03,-4.262000000000000000e+03,3.844000000000000000e+03,1.097000000000000000e+03
1.683032472124394894e+09,1.104000000000000000e+03,-1.720000000000000000e+02,1.791600000000000000e+04,-3.904000000000000000e+03,-4.672000000000000000e+03,4.469000000000000000e+03,-5.720000000000000000e+02
1.683032472125698328e+09,1.164000000000000000e+03,-7.600000000000000000e+01,1.782000000000000000e+04,-3.904000000000000000e+03,-3.240000000000000000e+03,1.934000000000000000e+03,-4.100000000000000000e+02
1.683032472127000093e+09,1.164000000000000000e+03,-5.600000000000000000e+01,1.811200000000000000e+04,-3.920000000000000000e+03,-1.950000000000000000e+03,3.910000000000000000e+02,-1.800000000000000000e+02
1.683032472128295183e+09,1.192000000000000000e+03,-1.440000000000000000e+02,1.796400000000000000e+04,-3.888000000000000000e+03,-2.537000000000000000e+03,1.493000000000000000e+03,-1.560000000000000000e+02
1.683032472131048441e+09,1.196000000000000000e+03,-7.200000000000000000e+01,1.798400000000000000e+04,-3.856000000000000000e+03,-9.260000000000000000e+02,1.791000000000000000e+03,-2.050000000000000000e+02
1.683032472132039070e+09,1.216000000000000000e+03,-9.200000000000000000e+01,1.784800000000000000e+04,-3.888000000000000000e+03,7.290000000000000000e+02,1.341000000000000000e+03,-2.070000000000000000e+02
1.683032472133323669e+09,1.136000000000000000e+03,-1.080000000000000000e+02,1.783600000000000000e+04,-3.872000000000000000e+03,4.640000000000000000e+02,-3.900000000000000000e+02,-1.220000000000000000e+02
1.683032472134926319e+09,1.156000000000000000e+03,-1.120000000000000000e+02,1.782800000000000000e+04,-3.856000000000000000e+03,6.400000000000000000e+01,-2.930000000000000000e+02,-1.680000000000000000e+02
1.683032472137008429e+09,1.128000000000000000e+03,-1.160000000000000000e+02,1.785200000000000000e+04,-3.904000000000000000e+03,1.030000000000000000e+02,-3.800000000000000000e+01,8.300000000000000000e+01
1.683032472138896704e+09,1.204000000000000000e+03,-6.800000000000000000e+01,1.788400000000000000e+04,-3.888000000000000000e+03,3.800000000000000000e+01,-1.330000000000000000e+02,3.100000000000000000e+01
1.683032472143944979e+09,1.280000000000000000e+03,-7.600000000000000000e+01,1.798000000000000000e+04,-3.888000000000000000e+03,1.230000000000000000e+02,-7.700000000000000000e+01,1.600000000000000000e+01
1.683032472145278931e+09,1.144000000000000000e+03,-1.800000000000000000e+02,1.802800000000000000e+04,-3.888000000000000000e+03,9.700000000000000000e+01,-1.140000000000000000e+02,5.000000000000000000e+01
