timestamp,RAW_ACCEL_X,RAW_ACCEL_Y,RAW_ACCEL_Z,RAW_TEMP,RAW_GYRO_X,RAW_GYRO_Y,RAW_GYRO_Z
1.680682238477035284e+09,1.666000000000000000e+04,-2.600000000000000000e+02,2.352000000000000000e+03,-3.312000000000000000e+03,-1.100000000000000000e+01,7.000000000000000000e+01,6.700000000000000000e+01
1.680682238479871035e+09,1.662800000000000000e+04,-3.520000000000000000e+02,2.272000000000000000e+03,-3.296000000000000000e+03,-1.600000000000000000e+01,1.900000000000000000e+01,5.300000000000000000e+01
1.680682238493036270e+09,1.673200000000000000e+04,-3.400000000000000000e+02,2.280000000000000000e+03,-3.328000000000000000e+03,-1.700000000000000000e+01,1.600000000000000000e+01,8.300000000000000000e+01
1.680682238495737076e+09,1.656800000000000000e+04,-4.320000000000000000e+02,2.312000000000000000e+03,-3.312000000000000000e+03,-6.500000000000000000e+01,1.100000000000000000e+01,6.300000000000000000e+01
1.680682238498686314e+09,1.675200000000000000e+04,-2.640000000000000000e+02,2.268000000000000000e+03,-3.296000000000000000e+03,-1.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01
1.680682238501512766e+09,1.671200000000000000e+04,-3.400000000000000000e+02,2.220000000000000000e+03,-3.280000000000000000e+03,-2.100000000000000000e+01,5.100000000000000000e+01,6.400000000000000000e+01
1.680682238504269600e+09,1.672000000000000000e+04,-3.520000000000000000e+02,2.300000000000000000e+03,-3.344000000000000000e+03,-4.100000000000000000e+01,2.300000000000000000e+01,7.000000000000000000e+01
1.680682238510082960e+09,1.671600000000000000e+04,-3.160000000000000000e+02,2.300000000000000000e+03,-3.360000000000000000e+03,-1.400000000000000000e+01,3.000000000000000000e+00,7.300000000000000000e+01
1.680682238512145758e+09,1.663200000000000000e+04,-3.200000000000000000e+02,2.244000000000000000e+03,-3.344000000000000000e+03,-3.400000000000000000e+01,2.400000000000000000e+01,7.700000000000000000e+01
1.680682238514555931e+09,1.672000000000000000e+04,-4.520000000000000000e+02,2.268000000000000000e+03,-3.312000000000000000e+03,-1.600000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+01
1.680682238521425962e+09,1.654800000000000000e+04,-4.520000000000000000e+02,2.344000000000000000e+03,-3.328000000000000000e+03,-4.900000000000000000e+01,2.200000000000000000e+01,5.700000000000000000e+01
1.680682238523347855e+09,1.675600000000000000e+04,-4.120000000000000000e+02,2.176000000000000000e+03,-3.328000000000000000e+03,-1.700000000000000000e+01,2.900000000000000000e+01,6.700000000000000000e+01
1.680682238525807858e+09,1.676400000000000000e+04,-3.720000000000000000e+02,2.144000000000000000e+03,-3.280000000000000000e+03,-2.600000000000000000e+01,2.300000000000000000e+01,5.900000000000000000e+01
1.680682238531059265e+09,1.659600000000000000e+04,-3.080000000000000000e+02,2.108000000000000000e+03,-3.344000000000000000e+03,-3.100000000000000000e+01,2.400000000000000000e+01,6.200000000000000000e+01
1.680682238533379078e+09,1.666400000000000000e+04,-4.120000000000000000e+02,2.184000000000000000e+03,-3.344000000000000000e+03,-2.200000000000000000e+01,2.100000000000000000e+01,6.000000000000000000e+01
1.680682238536183596e+09,1.677600000000000000e+04,-4.040000000000000000e+02,2.284000000000000000e+03,-3.328000000000000000e+03,-2.600000000000000000e+01,-5.000000000000000000e+00,4.600000000000000000e+01
1.680682238538263321e+09,1.673200000000000000e+04,-4.200000000000000000e+02,2.252000000000000000e+03,-3.328000000000000000e+03,-1.400000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+01
1.680682238540049076e+09,1.661600000000000000e+04,-4.480000000000000000e+02,2.364000000000000000e+03,-3.328000000000000000e+03,-2.500000000000000000e+01,1.600000000000000000e+01,6.900000000000000000e+01
1.680682238541963816e+09,1.670000000000000000e+04,-3.040000000000000000e+02,2.164000000000000000e+03,-3.312000000000000000e+03,-3.700000000000000000e+01,-1.400000000000000000e+01,6.600000000000000000e+01
1.680682238543790817e+09,1.668400000000000000e+04,-4.760000000000000000e+02,2.348000000000000000e+03,-3.296000000000000000e+03,-2.900000000000000000e+01,1.000000000000000000e+01,5.200000000000000000e+01
1.680682238546374321e+09,1.649200000000000000e+04,-4.680000000000000000e+02,2.192000000000000000e+03,-3.280000000000000000e+03,-2.400000000000000000e+01,3.700000000000000000e+01,7.100000000000000000e+01
1.680682238548390865e+09,1.670400000000000000e+04,-3.960000000000000000e+02,2.396000000000000000e+03,-3.312000000000000000e+03,-9.000000000000000000e+00,4.500000000000000000e+01,5.300000000000000000e+01
1.680682238554355860e+09,1.664000000000000000e+04,-3.440000000000000000e+02,2.312000000000000000e+03,-3.328000000000000000e+03,-3.100000000000000000e+01,-1.000000000000000000e+00,3.500000000000000000e+01
1.680682238556878805e+09,1.675200000000000000e+04,-3.720000000000000000e+02,2.320000000000000000e+03,-3.328000000000000000e+03,3.000000000000000000e+00,4.600000000000000000e+01,5.500000000000000000e+01
1.680682238559709072e+09,1.665200000000000000e+04,-3.680000000000000000e+02,2.468000000000000000e+03,-3.328000000000000000e+03,-4.200000000000000000e+01,-1.600000000000000000e+01,5.100000000000000000e+01
1.680682238561708212e+09,1.662400000000000000e+04,-4.080000000000000000e+02,2.184000000000000000e+03,-3.328000000000000000e+03,-2.000000000000000000e+00,2.000000000000000000e+01,7.000000000000000000e+01
1.680682238563844442e+09,1.674400000000000000e+04,-2.960000000000000000e+02,2.224000000000000000e+03,-3.328000000000000000e+03,-5.100000000000000000e+01,1.400000000000000000e+01,4.900000000000000000e+01
1.680682238565966845e+09,1.674000000000000000e+04,-3.480000000000000000e+02,2.296000000000000000e+03,-3.312000000000000000e+03,0.000000000000000000e+00,5.200000000000000000e+01,7.600000000000000000e+01
1.680682238568288088e+09,1.677200000000000000e+04,-4.080000000000000000e+02,2.248000000000000000e+03,-3.312000000000000000e+03,-4.500000000000000000e+01,-1.500000000000000000e+01,6.000000000000000000e+01
1.680682238570181131e+09,1.670800000000000000e+04,-4.840000000000000000e+02,2.340000000000000000e+03,-3.328000000000000000e+03,6.000000000000000000e+00,3.800000000000000000e+01,8.100000000000000000e+01
1.680682238572074890e+09,1.666800000000000000e+04,-4.840000000000000000e+02,2.336000000000000000e+03,-3.328000000000000000e+03,-4.700000000000000000e+01,-9.000000000000000000e+00,4.100000000000000000e+01
1.680682238574154854e+09,1.670000000000000000e+04,-4.040000000000000000e+02,2.308000000000000000e+03,-3.312000000000000000e+03,-1.100000000000000000e+01,2.500000000000000000e+01,7.000000000000000000e+01
1.680682238576146126e+09,1.658000000000000000e+04,-3.520000000000000000e+02,2.228000000000000000e+03,-3.344000000000000000e+03,-2.200000000000000000e+01,1.100000000000000000e+01,8.500000000000000000e+01
1.680682238578227997e+09,1.666400000000000000e+04,-4.040000000000000000e+02,2.336000000000000000e+03,-3.344000000000000000e+03,-2.800000000000000000e+01,2.000000000000000000e+01,9.500000000000000000e+01
1.680682238580193043e+09,1.660400000000000000e+04,-4.080000000000000000e+02,2.356000000000000000e+03,-3.312000000000000000e+03,-5.400000000000000000e+01,-1.300000000000000000e+01,6.600000000000000000e+01
1.680682238581611872e+09,1.661200000000000000e+04,-4.200000000000000000e+02,2.396000000000000000e+03,-3.328000000000000000e+03,1.200000000000000000e+01,5.800000000000000000e+01,7.400000000000000000e+01
1.680682238583596468e+09,1.669200000000000000e+04,-3.720000000000000000e+02,2.256000000000000000e+03,-3.328000000000000000e+03,-4.500000000000000000e+01,1.500000000000000000e+01,3.600000000000000000e+01
1.680682238585625648e+09,1.671200000000000000e+04,-2.960000000000000000e+02,2.360000000000000000e+03,-3.312000000000000000e+03,1.000000000000000000e+00,2.200000000000000000e+01,7.200000000000000000e+01
1.680682238587699890e+09,1.667200000000000000e+04,-2.400000000000000000e+02,2.312000000000000000e+03,-3.296000000000000000e+03,-5.900000000000000000e+01,-5.000000000000000000e+00,5.900000000000000000e+01
1.680682238589725256e+09,1.678800000000000000e+04,-3.160000000000000000e+02,2.176000000000000000e+03,-3.328000000000000000e+03,-3.000000000000000000e+01,2.500000000000000000e+01,9.300000000000000000e+01
1.680682238591747522e+09,1.664800000000000000e+04,-3.520000000000000000e+02,2.292000000000000000e+03,-3.312000000000000000e+03,-2.700000000000000000e+01,4.400000000000000000e+01,6.000000000000000000e+01
1.680682238593774080e+09,1.675200000000000000e+04,-3.040000000000000000e+02,2.352000000000000000e+03,-3.312000000000000000e+03,-4.100000000000000000e+01,-3.500000000000000000e+01,5.700000000000000000e+01
1.680682238595793724e+09,1.670400000000000000e+04,-2.520000000000000000e+02,2.488000000000000000e+03,-3.312000000000000000e+03,-1.500000000000000000e+01,6.100000000000000000e+01,6.400000000000000000e+01
1.680682238598022938e+09,1.667200000000000000e+04,-3.920000000000000000e+02,2.304000000000000000e+03,-3.328000000000000000e+03,-3.800000000000000000e+01,-2.700000000000000000e+01,5.900000000000000000e+01
1.680682238600014687e+09,1.658800000000000000e+04,-3.600000000000000000e+02,2.328000000000000000e+03,-3.328000000000000000e+03,-1.100000000000000000e+01,2.500000000000000000e+01,6.400000000000000000e+01
1.680682238602037191e+09,1.656000000000000000e+04,-4.160000000000000000e+02,2.384000000000000000e+03,-3.328000000000000000e+03,-1.300000000000000000e+01,2.000000000000000000e+01,6.600000000000000000e+01
1.680682238604201555e+09,1.674800000000000000e+04,-3.040000000000000000e+02,2.300000000000000000e+03,-3.328000000000000000e+03,-1.000000000000000000e+00,4.800000000000000000e+01,6.300000000000000000e+01
1.680682238606251955e+09,1.682800000000000000e+04,-2.720000000000000000e+02,2.132000000000000000e+03,-3.328000000000000000e+03,-3.400000000000000000e+01,3.700000000000000000e+01,5.600000000000000000e+01
1.680682238607333899e+09,1.676000000000000000e+04,-3.120000000000000000e+02,2.260000000000000000e+03,-3.344000000000000000e+03,-3.200000000000000000e+01,1.100000000000000000e+01,7.500000000000000000e+01
1.680682238609357357e+09,1.658800000000000000e+04,-4.040000000000000000e+02,2.336000000000000000e+03,-3.328000000000000000e+03,-2.300000000000000000e+01,1.200000000000000000e+01,5.200000000000000000e+01
1.680682238611100912e+09,1.664000000000000000e+04,-3.760000000000000000e+02,2.252000000000000000e+03,-3.328000000000000000e+03,-5.400000000000000000e+01,-1.100000000000000000e+01,4.700000000000000000e+01
1.680682238612519979e+09,1.669200000000000000e+04,-3.760000000000000000e+02,2.372000000000000000e+03,-3.312000000000000000e+03,1.000000000000000000e+00,4.700000000000000000e+01,6.000000000000000000e+01
1.680682238613957644e+09,1.667200000000000000e+04,-3.480000000000000000e+02,2.232000000000000000e+03,-3.344000000000000000e+03,-3.500000000000000000e+01,5.000000000000000000e+00,6.400000000000000000e+01
1.680682238615401268e+09,1.659200000000000000e+04,-3.880000000000000000e+02,2.180000000000000000e+03,-3.328000000000000000e+03,-4.500000000000000000e+01,-7.000000000000000000e+00,8.400000000000000000e+01
1.680682238616807938e+09,1.654000000000000000e+04,-4.320000000000000000e+02,2.240000000000000000e+03,-3.328000000000000000e+03,-1.000000000000000000e+00,4.000000000000000000e+01,6.000000000000000000e+01
1.680682238618267059e+09,1.658000000000000000e+04,-3.480000000000000000e+02,2.220000000000000000e+03,-3.312000000000000000e+03,-5.000000000000000000e+01,1.200000000000000000e+01,4.400000000000000000e+01
1.680682238619614124e+09,1.665600000000000000e+04,-3.200000000000000000e+02,2.236000000000000000e+03,-3.312000000000000000e+03,-1.900000000000000000e+01,3.000000000000000000e+00,6.800000000000000000e+01
1.680682238621043205e+09,1.664400000000000000e+04,-4.160000000000000000e+02,2.260000000000000000e+03,-3.296000000000000000e+03,-1.600000000000000000e+01,3.000000000000000000e+01,7.400000000000000000e+01
1.680682238622494698e+09,1.672000000000000000e+04,-4.000000000000000000e+02,2.448000000000000000e+03,-3.328000000000000000e+03,-4.500000000000000000e+01,9.000000000000000000e+00,5.300000000000000000e+01
1.680682238623931885e+09,1.680000000000000000e+04,-3.720000000000000000e+02,2.268000000000000000e+03,-3.328000000000000000e+03,-2.200000000000000000e+01,2.500000000000000000e+01,6.900000000000000000e+01
1.680682238625364065e+09,1.675200000000000000e+04,-3.800000000000000000e+02,2.236000000000000000e+03,-3.328000000000000000e+03,-4.300000000000000000e+01,3.000000000000000000e+00,5.900000000000000000e+01
1.680682238626708269e+09,1.673600000000000000e+04,-3.560000000000000000e+02,2.272000000000000000e+03,-3.296000000000000000e+03,-1.400000000000000000e+01,5.600000000000000000e+01,6.800000000000000000e+01
1.680682238628121614e+09,1.672800000000000000e+04,-3.560000000000000000e+02,2.324000000000000000e+03,-3.344000000000000000e+03,-5.600000000000000000e+01,-3.000000000000000000e+00,4.200000000000000000e+01
1.680682238630003452e+09,1.667600000000000000e+04,-4.520000000000000000e+02,2.332000000000000000e+03,-3.296000000000000000e+03,-2.000000000000000000e+01,2.400000000000000000e+01,6.500000000000000000e+01
1.680682238631376982e+09,1.667600000000000000e+04,-4.000000000000000000e+02,2.156000000000000000e+03,-3.328000000000000000e+03,-7.000000000000000000e+00,4.000000000000000000e+01,6.800000000000000000e+01
1.680682238632751942e+09,1.664000000000000000e+04,-4.360000000000000000e+02,2.248000000000000000e+03,-3.296000000000000000e+03,-3.200000000000000000e+01,-1.000000000000000000e+01,7.100000000000000000e+01
1.680682238634221554e+09,1.660000000000000000e+04,-4.240000000000000000e+02,2.328000000000000000e+03,-3.328000000000000000e+03,-2.500000000000000000e+01,2.000000000000000000e+01,8.100000000000000000e+01
1.680682238635601521e+09,1.668400000000000000e+04,-4.320000000000000000e+02,2.356000000000000000e+03,-3.328000000000000000e+03,-2.600000000000000000e+01,1.000000000000000000e+01,6.900000000000000000e+01
1.680682238637027502e+09,1.666000000000000000e+04,-4.280000000000000000e+02,2.388000000000000000e+03,-3.328000000000000000e+03,-4.700000000000000000e+01,-2.000000000000000000e+01,4.500000000000000000e+01
1.680682238638496161e+09,1.670000000000000000e+04,-4.640000000000000000e+02,2.244000000000000000e+03,-3.344000000000000000e+03,-2.600000000000000000e+01,3.800000000000000000e+01,5.900000000000000000e+01
1.680682238639883041e+09,1.674800000000000000e+04,-3.920000000000000000e+02,2.360000000000000000e+03,-3.312000000000000000e+03,-6.000000000000000000e+00,6.100000000000000000e+01,6.400000000000000000e+01
1.680682238641355038e+09,1.675600000000000000e+04,-3.240000000000000000e+02,2.272000000000000000e+03,-3.360000000000000000e+03,-3.500000000000000000e+01,5.000000000000000000e+00,4.900000000000000000e+01
1.680682238642740011e+09,1.675600000000000000e+04,-3.240000000000000000e+02,2.272000000000000000e+03,-3.328000000000000000e+03,-2.000000000000000000e+01,2.300000000000000000e+01,5.300000000000000000e+01
1.680682238643442869e+09,1.680000000000000000e+04,-3.880000000000000000e+02,2.268000000000000000e+03,-3.296000000000000000e+03,1.300000000000000000e+01,2.100000000000000000e+01,5.900000000000000000e+01
1.680682238644833803e+09,1.677600000000000000e+04,-4.240000000000000000e+02,2.244000000000000000e+03,-3.312000000000000000e+03,-5.400000000000000000e+01,-3.000000000000000000e+01,6.800000000000000000e+01
1.680682238646286249e+09,1.663200000000000000e+04,-4.040000000000000000e+02,2.200000000000000000e+03,-3.312000000000000000e+03,-2.700000000000000000e+01,6.000000000000000000e+00,7.900000000000000000e+01
1.680682238647700071e+09,1.668000000000000000e+04,-3.680000000000000000e+02,2.136000000000000000e+03,-3.328000000000000000e+03,-1.400000000000000000e+01,4.700000000000000000e+01,4.600000000000000000e+01
1.680682238649080753e+09,1.659600000000000000e+04,-3.680000000000000000e+02,2.196000000000000000e+03,-3.328000000000000000e+03,-4.200000000000000000e+01,-5.000000000000000000e+00,3.600000000000000000e+01
1.680682238650577068e+09,1.656400000000000000e+04,-3.880000000000000000e+02,2.152000000000000000e+03,-3.296000000000000000e+03,-1.400000000000000000e+01,3.700000000000000000e+01,9.100000000000000000e+01
1.680682238651979923e+09,1.665600000000000000e+04,-4.760000000000000000e+02,2.148000000000000000e+03,-3.296000000000000000e+03,-2.000000000000000000e+00,5.300000000000000000e+01,7.900000000000000000e+01
1.680682238653359652e+09,1.664400000000000000e+04,-4.600000000000000000e+02,2.352000000000000000e+03,-3.296000000000000000e+03,-2.800000000000000000e+01,-6.000000000000000000e+00,4.800000000000000000e+01
1.680682238654818296e+09,1.662400000000000000e+04,-4.440000000000000000e+02,2.168000000000000000e+03,-3.360000000000000000e+03,9.000000000000000000e+00,2.600000000000000000e+01,5.600000000000000000e+01
1.680682238656218529e+09,1.658000000000000000e+04,-4.560000000000000000e+02,2.260000000000000000e+03,-3.296000000000000000e+03,-2.500000000000000000e+01,1.500000000000000000e+01,5.700000000000000000e+01
1.680682238656950474e+09,1.657200000000000000e+04,-3.960000000000000000e+02,2.348000000000000000e+03,-3.328000000000000000e+03,-4.800000000000000000e+01,1.300000000000000000e+01,5.900000000000000000e+01
1.680682238657700062e+09,1.650400000000000000e+04,-4.320000000000000000e+02,2.228000000000000000e+03,-3.328000000000000000e+03,-2.000000000000000000e+00,3.700000000000000000e+01,8.100000000000000000e+01
1.680682238659693241e+09,1.652800000000000000e+04,-3.440000000000000000e+02,2.296000000000000000e+03,-3.328000000000000000e+03,2.000000000000000000e+00,4.300000000000000000e+01,5.500000000000000000e+01
1.680682238660453320e+09,1.662400000000000000e+04,-4.080000000000000000e+02,2.192000000000000000e+03,-3.344000000000000000e+03,-4.600000000000000000e+01,-5.000000000000000000e+00,5.200000000000000000e+01
1.680682238662559509e+09,1.658800000000000000e+04,-4.640000000000000000e+02,2.236000000000000000e+03,-3.328000000000000000e+03,0.000000000000000000e+00,4.100000000000000000e+01,7.700000000000000000e+01
1.680682238663919449e+09,1.669200000000000000e+04,-4.040000000000000000e+02,2.160000000000000000e+03,-3.296000000000000000e+03,-3.400000000000000000e+01,-3.000000000000000000e+00,4.500000000000000000e+01
1.680682238665356636e+09,1.663200000000000000e+04,-4.480000000000000000e+02,2.036000000000000000e+03,-3.328000000000000000e+03,-1.300000000000000000e+01,2.000000000000000000e+01,5.500000000000000000e+01
1.680682238666944981e+09,1.654800000000000000e+04,-4.480000000000000000e+02,2.188000000000000000e+03,-3.328000000000000000e+03,-4.300000000000000000e+01,2.000000000000000000e+01,8.700000000000000000e+01
1.680682238668269873e+09,1.661200000000000000e+04,-4.200000000000000000e+02,2.272000000000000000e+03,-3.312000000000000000e+03,-4.100000000000000000e+01,7.000000000000000000e+00,6.400000000000000000e+01
1.680682238669668674e+09,1.660400000000000000e+04,-3.840000000000000000e+02,2.420000000000000000e+03,-3.328000000000000000e+03,-2.700000000000000000e+01,4.000000000000000000e+00,6.900000000000000000e+01
1.680682238671011925e+09,1.670000000000000000e+04,-3.680000000000000000e+02,2.248000000000000000e+03,-3.344000000000000000e+03,-6.200000000000000000e+01,-1.500000000000000000e+01,5.700000000000000000e+01
1.680682238672452927e+09,1.661200000000000000e+04,-3.680000000000000000e+02,2.184000000000000000e+03,-3.312000000000000000e+03,-2.300000000000000000e+01,3.200000000000000000e+01,5.900000000000000000e+01
1.680682238673839092e+09,1.673200000000000000e+04,-2.920000000000000000e+02,2.404000000000000000e+03,-3.360000000000000000e+03,-1.200000000000000000e+01,2.900000000000000000e+01,5.600000000000000000e+01
1.680682238675189972e+09,1.667200000000000000e+04,-3.080000000000000000e+02,2.432000000000000000e+03,-3.312000000000000000e+03,-3.700000000000000000e+01,-1.700000000000000000e+01,4.300000000000000000e+01
1.680682238676586390e+09,1.680000000000000000e+04,-4.360000000000000000e+02,2.288000000000000000e+03,-3.312000000000000000e+03,-1.900000000000000000e+01,2.000000000000000000e+01,5.800000000000000000e+01
1.680682238678122759e+09,1.667200000000000000e+04,-3.480000000000000000e+02,2.240000000000000000e+03,-3.312000000000000000e+03,-7.200000000000000000e+01,2.000000000000000000e+00,5.100000000000000000e+01
1.680682238679523230e+09,1.676400000000000000e+04,-3.480000000000000000e+02,2.316000000000000000e+03,-3.328000000000000000e+03,-2.700000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+02
1.680682238680864096e+09,1.666400000000000000e+04,-3.120000000000000000e+02,2.296000000000000000e+03,-3.312000000000000000e+03,-4.000000000000000000e+00,5.100000000000000000e+01,7.600000000000000000e+01
1.680682238682269335e+09,1.670800000000000000e+04,-3.360000000000000000e+02,2.376000000000000000e+03,-3.296000000000000000e+03,-4.400000000000000000e+01,-3.000000000000000000e+00,5.600000000000000000e+01
1.680682238683603764e+09,1.651600000000000000e+04,-4.520000000000000000e+02,2.364000000000000000e+03,-3.344000000000000000e+03,-2.100000000000000000e+01,2.100000000000000000e+01,8.400000000000000000e+01
1.680682238685012817e+09,1.656400000000000000e+04,-3.800000000000000000e+02,2.384000000000000000e+03,-3.296000000000000000e+03,3.000000000000000000e+00,3.700000000000000000e+01,8.800000000000000000e+01
1.680682238686358690e+09,1.665600000000000000e+04,-3.480000000000000000e+02,2.220000000000000000e+03,-3.296000000000000000e+03,-2.400000000000000000e+01,1.400000000000000000e+01,6.300000000000000000e+01
1.680682238687809467e+09,1.664000000000000000e+04,-3.920000000000000000e+02,2.252000000000000000e+03,-3.312000000000000000e+03,-3.400000000000000000e+01,3.800000000000000000e+01,4.900000000000000000e+01
1.680682238689225912e+09,1.671600000000000000e+04,-3.120000000000000000e+02,2.232000000000000000e+03,-3.328000000000000000e+03,-3.100000000000000000e+01,1.600000000000000000e+01,4.700000000000000000e+01
1.680682238691267252e+09,1.671200000000000000e+04,-3.040000000000000000e+02,2.280000000000000000e+03,-3.296000000000000000e+03,-2.000000000000000000e+00,4.500000000000000000e+01,5.100000000000000000e+01
1.680682238692705393e+09,1.683200000000000000e+04,-3.560000000000000000e+02,2.424000000000000000e+03,-3.296000000000000000e+03,-6.600000000000000000e+01,-1.200000000000000000e+01,5.500000000000000000e+01
1.680682238694211483e+09,1.672000000000000000e+04,-4.000000000000000000e+02,2.472000000000000000e+03,-3.296000000000000000e+03,-6.100000000000000000e+01,-3.000000000000000000e+01,6.700000000000000000e+01
1.680682238694913387e+09,1.661600000000000000e+04,-3.960000000000000000e+02,2.224000000000000000e+03,-3.328000000000000000e+03,9.000000000000000000e+00,4.300000000000000000e+01,7.800000000000000000e+01
1.680682238696881056e+09,1.661600000000000000e+04,-3.960000000000000000e+02,2.224000000000000000e+03,-3.344000000000000000e+03,-2.000000000000000000e+00,4.600000000000000000e+01,5.200000000000000000e+01
1.680682238697653532e+09,1.669600000000000000e+04,-2.880000000000000000e+02,2.248000000000000000e+03,-3.328000000000000000e+03,-1.700000000000000000e+01,3.000000000000000000e+01,7.100000000000000000e+01
1.680682238699652910e+09,1.663600000000000000e+04,-3.040000000000000000e+02,2.284000000000000000e+03,-3.360000000000000000e+03,-5.000000000000000000e+01,-1.200000000000000000e+01,4.800000000000000000e+01
1.680682238701059818e+09,1.661600000000000000e+04,-3.840000000000000000e+02,2.316000000000000000e+03,-3.296000000000000000e+03,-3.900000000000000000e+01,1.000000000000000000e+01,6.700000000000000000e+01
