timestamp,RAW_ACCEL_X,RAW_ACCEL_Y,RAW_ACCEL_Z,RAW_TEMP,RAW_GYRO_X,RAW_GYRO_Y,RAW_GYRO_Z
1.680682074055001020e+09,1.671200000000000000e+04,-3.920000000000000000e+02,2.304000000000000000e+03,-3.328000000000000000e+03,-2.800000000000000000e+01,5.200000000000000000e+01,7.200000000000000000e+01
1.680682074061017036e+09,1.663200000000000000e+04,-4.080000000000000000e+02,2.220000000000000000e+03,-3.360000000000000000e+03,-2.000000000000000000e+01,2.400000000000000000e+01,8.300000000000000000e+01
1.680682074061812639e+09,1.655200000000000000e+04,-4.760000000000000000e+02,2.228000000000000000e+03,-3.344000000000000000e+03,-1.800000000000000000e+01,2.800000000000000000e+01,8.200000000000000000e+01
1.680682074071230888e+09,1.672800000000000000e+04,-3.600000000000000000e+02,2.180000000000000000e+03,-3.344000000000000000e+03,-3.400000000000000000e+01,3.200000000000000000e+01,5.000000000000000000e+01
1.680682074071910858e+09,1.684000000000000000e+04,-3.440000000000000000e+02,2.276000000000000000e+03,-3.328000000000000000e+03,-1.400000000000000000e+01,-2.000000000000000000e+00,4.200000000000000000e+01
1.680682074073229551e+09,1.682800000000000000e+04,-3.440000000000000000e+02,2.248000000000000000e+03,-3.360000000000000000e+03,-1.800000000000000000e+01,5.000000000000000000e+00,5.600000000000000000e+01
1.680682074074553490e+09,1.673600000000000000e+04,-3.640000000000000000e+02,2.280000000000000000e+03,-3.376000000000000000e+03,-2.200000000000000000e+01,2.000000000000000000e+01,5.900000000000000000e+01
1.680682074075877190e+09,1.676000000000000000e+04,-3.320000000000000000e+02,2.304000000000000000e+03,-3.328000000000000000e+03,-4.700000000000000000e+01,1.000000000000000000e+00,5.400000000000000000e+01
1.680682074077212095e+09,1.671600000000000000e+04,-4.640000000000000000e+02,2.152000000000000000e+03,-3.376000000000000000e+03,-6.000000000000000000e+00,3.300000000000000000e+01,7.400000000000000000e+01
1.680682074078581572e+09,1.662400000000000000e+04,-4.360000000000000000e+02,2.312000000000000000e+03,-3.344000000000000000e+03,-4.700000000000000000e+01,8.000000000000000000e+00,7.500000000000000000e+01
1.680682074081099033e+09,1.659200000000000000e+04,-4.720000000000000000e+02,2.300000000000000000e+03,-3.376000000000000000e+03,-1.900000000000000000e+01,2.900000000000000000e+01,6.900000000000000000e+01
1.680682074083035707e+09,1.659600000000000000e+04,-4.560000000000000000e+02,2.336000000000000000e+03,-3.360000000000000000e+03,-5.300000000000000000e+01,1.400000000000000000e+01,9.800000000000000000e+01
1.680682074084430933e+09,1.670000000000000000e+04,-4.240000000000000000e+02,2.256000000000000000e+03,-3.344000000000000000e+03,-2.000000000000000000e+00,4.400000000000000000e+01,7.100000000000000000e+01
1.680682074085793734e+09,1.657200000000000000e+04,-4.240000000000000000e+02,2.340000000000000000e+03,-3.344000000000000000e+03,-4.500000000000000000e+01,-9.000000000000000000e+00,7.000000000000000000e+01
1.680682074087488651e+09,1.664400000000000000e+04,-4.480000000000000000e+02,2.352000000000000000e+03,-3.328000000000000000e+03,-2.600000000000000000e+01,2.100000000000000000e+01,8.000000000000000000e+01
1.680682074088920832e+09,1.677600000000000000e+04,-4.560000000000000000e+02,2.384000000000000000e+03,-3.360000000000000000e+03,4.000000000000000000e+00,3.700000000000000000e+01,7.100000000000000000e+01
1.680682074090326548e+09,1.672400000000000000e+04,-4.000000000000000000e+02,2.188000000000000000e+03,-3.360000000000000000e+03,-6.600000000000000000e+01,0.000000000000000000e+00,3.800000000000000000e+01
1.680682074091720819e+09,1.664400000000000000e+04,-2.080000000000000000e+02,2.392000000000000000e+03,-3.344000000000000000e+03,-3.000000000000000000e+01,3.100000000000000000e+01,7.300000000000000000e+01
