timestamp,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,TEMP
1.680087331296728611e+09,1.656400000000000000e+04,2.080000000000000000e+02,1.524000000000000000e+03,-6.500000000000000000e+01,-3.290000000000000000e+02,-1.900000000000000000e+01,-4.160000000000000000e+03
1.680087331297990799e+09,1.645200000000000000e+04,1.120000000000000000e+02,1.596000000000000000e+03,-4.700000000000000000e+01,-2.870000000000000000e+02,-4.000000000000000000e+00,-4.096000000000000000e+03
1.680087331299260855e+09,1.646800000000000000e+04,6.400000000000000000e+01,1.512000000000000000e+03,-5.000000000000000000e+01,-3.040000000000000000e+02,-2.000000000000000000e+00,-4.112000000000000000e+03
1.680087331300639153e+09,1.652800000000000000e+04,1.320000000000000000e+02,1.552000000000000000e+03,-7.500000000000000000e+01,-3.210000000000000000e+02,-9.000000000000000000e+00,-4.144000000000000000e+03
1.680087331302233458e+09,1.648000000000000000e+04,2.040000000000000000e+02,1.552000000000000000e+03,-1.110000000000000000e+02,-3.890000000000000000e+02,-3.800000000000000000e+01,-4.128000000000000000e+03
1.680087331303387880e+09,1.639200000000000000e+04,1.560000000000000000e+02,1.464000000000000000e+03,-9.000000000000000000e+01,-3.140000000000000000e+02,-1.900000000000000000e+01,-4.112000000000000000e+03
1.680087331304655552e+09,1.647200000000000000e+04,2.160000000000000000e+02,1.488000000000000000e+03,-4.400000000000000000e+01,-2.980000000000000000e+02,1.200000000000000000e+01,-4.144000000000000000e+03
1.680087331305948734e+09,1.651200000000000000e+04,1.440000000000000000e+02,1.388000000000000000e+03,-5.300000000000000000e+01,-2.950000000000000000e+02,3.000000000000000000e+00,-4.144000000000000000e+03
1.680087331307368994e+09,1.639200000000000000e+04,1.720000000000000000e+02,1.544000000000000000e+03,-7.800000000000000000e+01,-3.020000000000000000e+02,-7.000000000000000000e+00,-4.128000000000000000e+03
1.680087331308662415e+09,1.642400000000000000e+04,1.840000000000000000e+02,1.560000000000000000e+03,-9.100000000000000000e+01,-3.470000000000000000e+02,-1.800000000000000000e+01,-4.112000000000000000e+03
1.680087331309913397e+09,1.643600000000000000e+04,6.400000000000000000e+01,1.548000000000000000e+03,-6.100000000000000000e+01,-3.140000000000000000e+02,-4.000000000000000000e+00,-4.128000000000000000e+03
1.680087331311216831e+09,1.646000000000000000e+04,4.000000000000000000e+01,1.584000000000000000e+03,-7.100000000000000000e+01,-3.290000000000000000e+02,-1.400000000000000000e+01,-4.096000000000000000e+03
1.680087331312529325e+09,1.650800000000000000e+04,1.080000000000000000e+02,1.520000000000000000e+03,-9.600000000000000000e+01,-3.620000000000000000e+02,-7.000000000000000000e+00,-4.112000000000000000e+03
1.680087331313887835e+09,1.628400000000000000e+04,6.000000000000000000e+01,1.388000000000000000e+03,-8.400000000000000000e+01,-3.260000000000000000e+02,-1.400000000000000000e+01,-4.144000000000000000e+03
1.680087331315162420e+09,1.642800000000000000e+04,1.000000000000000000e+02,1.604000000000000000e+03,-6.300000000000000000e+01,-3.020000000000000000e+02,1.100000000000000000e+01,-4.096000000000000000e+03
1.680087331316683292e+09,1.646400000000000000e+04,9.600000000000000000e+01,1.488000000000000000e+03,-7.400000000000000000e+01,-3.120000000000000000e+02,2.100000000000000000e+01,-4.112000000000000000e+03
1.680087331317733526e+09,1.650000000000000000e+04,1.160000000000000000e+02,1.544000000000000000e+03,-1.120000000000000000e+02,-3.420000000000000000e+02,1.300000000000000000e+01,-4.112000000000000000e+03
1.680087331319517374e+09,1.635200000000000000e+04,2.080000000000000000e+02,1.480000000000000000e+03,-1.010000000000000000e+02,-3.820000000000000000e+02,-8.000000000000000000e+00,-4.128000000000000000e+03
1.680087331320864677e+09,1.648000000000000000e+04,1.640000000000000000e+02,1.536000000000000000e+03,-7.300000000000000000e+01,-3.090000000000000000e+02,-1.300000000000000000e+01,-4.128000000000000000e+03
1.680087331322061300e+09,1.648800000000000000e+04,2.000000000000000000e+02,1.424000000000000000e+03,-7.700000000000000000e+01,-2.670000000000000000e+02,-9.000000000000000000e+00,-4.128000000000000000e+03
1.680087331323450565e+09,1.646000000000000000e+04,1.200000000000000000e+02,1.372000000000000000e+03,-6.100000000000000000e+01,-2.860000000000000000e+02,-6.000000000000000000e+00,-4.112000000000000000e+03
1.680087331324766159e+09,1.646800000000000000e+04,1.160000000000000000e+02,1.500000000000000000e+03,-6.300000000000000000e+01,-3.480000000000000000e+02,-1.800000000000000000e+01,-4.128000000000000000e+03
1.680087331325992346e+09,1.640800000000000000e+04,9.600000000000000000e+01,1.564000000000000000e+03,-9.700000000000000000e+01,-3.630000000000000000e+02,-1.700000000000000000e+01,-4.144000000000000000e+03
1.680087331327285290e+09,1.636400000000000000e+04,-8.000000000000000000e+00,1.504000000000000000e+03,-9.300000000000000000e+01,-3.100000000000000000e+02,8.000000000000000000e+00,-4.144000000000000000e+03
1.680087331328546047e+09,1.639600000000000000e+04,1.120000000000000000e+02,1.476000000000000000e+03,-7.300000000000000000e+01,-3.090000000000000000e+02,1.300000000000000000e+01,-4.144000000000000000e+03
1.680087331329932451e+09,1.648000000000000000e+04,1.680000000000000000e+02,1.612000000000000000e+03,-6.100000000000000000e+01,-3.150000000000000000e+02,0.000000000000000000e+00,-4.128000000000000000e+03
1.680087331331218481e+09,1.643600000000000000e+04,9.600000000000000000e+01,1.664000000000000000e+03,-6.700000000000000000e+01,-3.040000000000000000e+02,7.000000000000000000e+00,-4.144000000000000000e+03
1.680087331332719564e+09,1.649200000000000000e+04,8.000000000000000000e+01,1.592000000000000000e+03,-9.300000000000000000e+01,-3.660000000000000000e+02,-7.000000000000000000e+00,-4.112000000000000000e+03
1.680087331333763599e+09,1.640400000000000000e+04,7.200000000000000000e+01,1.508000000000000000e+03,-1.040000000000000000e+02,-3.640000000000000000e+02,-2.600000000000000000e+01,-4.128000000000000000e+03
1.680087331335033417e+09,1.643200000000000000e+04,9.200000000000000000e+01,1.528000000000000000e+03,-7.900000000000000000e+01,-3.080000000000000000e+02,0.000000000000000000e+00,-4.160000000000000000e+03
1.680087331336458683e+09,1.650800000000000000e+04,9.600000000000000000e+01,1.560000000000000000e+03,-7.800000000000000000e+01,-2.920000000000000000e+02,0.000000000000000000e+00,-4.128000000000000000e+03
1.680087331337740660e+09,1.643600000000000000e+04,4.000000000000000000e+01,1.500000000000000000e+03,-7.600000000000000000e+01,-2.980000000000000000e+02,-2.400000000000000000e+01,-4.160000000000000000e+03
1.680087331339126110e+09,1.643200000000000000e+04,2.800000000000000000e+01,1.576000000000000000e+03,-7.200000000000000000e+01,-3.490000000000000000e+02,-1.300000000000000000e+01,-4.128000000000000000e+03
1.680087331340400696e+09,1.644400000000000000e+04,1.280000000000000000e+02,1.516000000000000000e+03,-8.900000000000000000e+01,-3.660000000000000000e+02,-3.000000000000000000e+00,-4.096000000000000000e+03
1.680087331341654301e+09,1.657600000000000000e+04,1.720000000000000000e+02,1.560000000000000000e+03,-6.600000000000000000e+01,-3.090000000000000000e+02,-8.000000000000000000e+00,-4.128000000000000000e+03
1.680087331342915058e+09,1.657600000000000000e+04,1.280000000000000000e+02,1.516000000000000000e+03,-6.300000000000000000e+01,-2.930000000000000000e+02,-2.000000000000000000e+00,-4.128000000000000000e+03
1.680087331344342947e+09,1.643600000000000000e+04,1.360000000000000000e+02,1.496000000000000000e+03,-6.000000000000000000e+01,-2.880000000000000000e+02,7.000000000000000000e+00,-4.096000000000000000e+03
1.680087331345806360e+09,1.632800000000000000e+04,1.240000000000000000e+02,1.508000000000000000e+03,-7.800000000000000000e+01,-3.240000000000000000e+02,1.000000000000000000e+00,-4.128000000000000000e+03
1.680087331347082138e+09,1.635600000000000000e+04,1.560000000000000000e+02,1.520000000000000000e+03,-9.500000000000000000e+01,-3.810000000000000000e+02,-1.100000000000000000e+01,-4.128000000000000000e+03
1.680087331348300457e+09,1.644800000000000000e+04,7.200000000000000000e+01,1.612000000000000000e+03,-7.800000000000000000e+01,-3.120000000000000000e+02,-1.400000000000000000e+01,-4.128000000000000000e+03
1.680087331349674225e+09,1.648000000000000000e+04,1.360000000000000000e+02,1.636000000000000000e+03,-6.000000000000000000e+01,-3.010000000000000000e+02,-1.500000000000000000e+01,-4.096000000000000000e+03
1.680087331350829363e+09,1.646000000000000000e+04,2.000000000000000000e+01,1.652000000000000000e+03,-6.900000000000000000e+01,-3.050000000000000000e+02,-1.200000000000000000e+01,-4.112000000000000000e+03
1.680087331352217674e+09,1.645600000000000000e+04,1.000000000000000000e+02,1.516000000000000000e+03,-7.000000000000000000e+01,-3.160000000000000000e+02,2.000000000000000000e+00,-4.128000000000000000e+03
1.680087331353604078e+09,1.649200000000000000e+04,9.200000000000000000e+01,1.476000000000000000e+03,-6.200000000000000000e+01,-3.170000000000000000e+02,2.000000000000000000e+00,-4.128000000000000000e+03
1.680087331354761839e+09,1.650000000000000000e+04,1.640000000000000000e+02,1.440000000000000000e+03,-6.800000000000000000e+01,-3.140000000000000000e+02,-3.800000000000000000e+01,-4.128000000000000000e+03
1.680087331356034040e+09,1.642000000000000000e+04,1.560000000000000000e+02,1.524000000000000000e+03,-1.230000000000000000e+02,-3.510000000000000000e+02,-3.800000000000000000e+01,-4.128000000000000000e+03
1.680087331357308626e+09,1.637600000000000000e+04,1.120000000000000000e+02,1.452000000000000000e+03,-1.100000000000000000e+02,-3.530000000000000000e+02,-5.000000000000000000e+00,-4.144000000000000000e+03
1.680087331358705759e+09,1.648000000000000000e+04,1.080000000000000000e+02,1.444000000000000000e+03,-6.700000000000000000e+01,-3.300000000000000000e+02,-1.200000000000000000e+01,-4.128000000000000000e+03
1.680087331359986782e+09,1.642400000000000000e+04,1.240000000000000000e+02,1.512000000000000000e+03,-5.600000000000000000e+01,-2.900000000000000000e+02,-5.000000000000000000e+00,-4.144000000000000000e+03
1.680087331361259699e+09,1.640000000000000000e+04,1.640000000000000000e+02,1.464000000000000000e+03,-7.600000000000000000e+01,-2.860000000000000000e+02,2.000000000000000000e+00,-4.112000000000000000e+03
1.680087331362558365e+09,1.640000000000000000e+04,8.000000000000000000e+01,1.512000000000000000e+03,-1.150000000000000000e+02,-3.740000000000000000e+02,-4.000000000000000000e+01,-4.096000000000000000e+03
1.680087331363818169e+09,1.638400000000000000e+04,8.800000000000000000e+01,1.428000000000000000e+03,-1.060000000000000000e+02,-3.530000000000000000e+02,-1.900000000000000000e+01,-4.128000000000000000e+03
1.680087331365200758e+09,1.640800000000000000e+04,8.400000000000000000e+01,1.528000000000000000e+03,-7.300000000000000000e+01,-2.840000000000000000e+02,-1.000000000000000000e+01,-4.096000000000000000e+03
1.680087331366501093e+09,1.639200000000000000e+04,8.400000000000000000e+01,1.440000000000000000e+03,-5.700000000000000000e+01,-3.080000000000000000e+02,-9.000000000000000000e+00,-4.096000000000000000e+03
1.680087331367768526e+09,1.645600000000000000e+04,1.480000000000000000e+02,1.440000000000000000e+03,-5.600000000000000000e+01,-3.280000000000000000e+02,-1.000000000000000000e+01,-4.128000000000000000e+03
1.680087331369031906e+09,1.647200000000000000e+04,8.400000000000000000e+01,1.548000000000000000e+03,-6.500000000000000000e+01,-3.580000000000000000e+02,-2.500000000000000000e+01,-4.112000000000000000e+03
1.680087331370398521e+09,1.646800000000000000e+04,7.600000000000000000e+01,1.484000000000000000e+03,-9.600000000000000000e+01,-3.640000000000000000e+02,-3.500000000000000000e+01,-4.144000000000000000e+03
1.680087331371708155e+09,1.638400000000000000e+04,8.000000000000000000e+01,1.552000000000000000e+03,-7.400000000000000000e+01,-3.500000000000000000e+02,-1.000000000000000000e+00,-4.112000000000000000e+03
1.680087331372970581e+09,1.641200000000000000e+04,1.280000000000000000e+02,1.512000000000000000e+03,-7.200000000000000000e+01,-3.410000000000000000e+02,2.300000000000000000e+01,-4.112000000000000000e+03
1.680087331374363184e+09,1.643600000000000000e+04,8.400000000000000000e+01,1.528000000000000000e+03,-9.500000000000000000e+01,-3.070000000000000000e+02,-5.000000000000000000e+00,-4.144000000000000000e+03
1.680087331375708342e+09,1.642400000000000000e+04,1.280000000000000000e+02,1.556000000000000000e+03,-7.100000000000000000e+01,-3.230000000000000000e+02,-1.900000000000000000e+01,-4.128000000000000000e+03
1.680087331376912117e+09,1.635600000000000000e+04,7.200000000000000000e+01,1.492000000000000000e+03,-8.800000000000000000e+01,-3.690000000000000000e+02,-3.400000000000000000e+01,-4.096000000000000000e+03
1.680087331378211260e+09,1.641200000000000000e+04,1.080000000000000000e+02,1.420000000000000000e+03,-8.900000000000000000e+01,-3.480000000000000000e+02,-1.700000000000000000e+01,-4.144000000000000000e+03
1.680087331379489183e+09,1.642400000000000000e+04,7.200000000000000000e+01,1.480000000000000000e+03,-5.400000000000000000e+01,-2.920000000000000000e+02,1.400000000000000000e+01,-4.144000000000000000e+03
1.680087331380875826e+09,1.644800000000000000e+04,1.640000000000000000e+02,1.512000000000000000e+03,-6.600000000000000000e+01,-3.040000000000000000e+02,1.400000000000000000e+01,-4.128000000000000000e+03
1.680087331382142544e+09,1.640400000000000000e+04,4.800000000000000000e+01,1.476000000000000000e+03,-7.000000000000000000e+01,-3.010000000000000000e+02,2.000000000000000000e+01,-4.112000000000000000e+03
1.680087331383481741e+09,1.640800000000000000e+04,1.120000000000000000e+02,1.588000000000000000e+03,-1.040000000000000000e+02,-3.560000000000000000e+02,2.000000000000000000e+00,-4.112000000000000000e+03
1.680087331384668827e+09,1.638800000000000000e+04,1.440000000000000000e+02,1.532000000000000000e+03,-9.700000000000000000e+01,-3.640000000000000000e+02,-1.200000000000000000e+01,-4.096000000000000000e+03
1.680087331385963202e+09,1.638800000000000000e+04,1.840000000000000000e+02,1.512000000000000000e+03,-7.100000000000000000e+01,-3.150000000000000000e+02,1.000000000000000000e+01,-4.128000000000000000e+03
1.680087331387364388e+09,1.636000000000000000e+04,2.080000000000000000e+02,1.568000000000000000e+03,-8.300000000000000000e+01,-3.190000000000000000e+02,-7.000000000000000000e+00,-4.112000000000000000e+03
1.680087331388626337e+09,1.636400000000000000e+04,1.080000000000000000e+02,1.508000000000000000e+03,-4.300000000000000000e+01,-3.100000000000000000e+02,2.000000000000000000e+00,-4.160000000000000000e+03
1.680087331389889479e+09,1.636000000000000000e+04,1.200000000000000000e+02,1.552000000000000000e+03,-9.100000000000000000e+01,-3.480000000000000000e+02,-8.000000000000000000e+00,-4.128000000000000000e+03
1.680087331391253233e+09,1.640000000000000000e+04,9.600000000000000000e+01,1.704000000000000000e+03,-9.000000000000000000e+01,-3.590000000000000000e+02,-2.300000000000000000e+01,-4.144000000000000000e+03
1.680087331392424107e+09,1.633200000000000000e+04,9.600000000000000000e+01,1.680000000000000000e+03,-6.900000000000000000e+01,-3.100000000000000000e+02,-1.800000000000000000e+01,-4.128000000000000000e+03
1.680087331393860817e+09,1.632800000000000000e+04,1.080000000000000000e+02,1.564000000000000000e+03,-5.600000000000000000e+01,-3.130000000000000000e+02,-1.000000000000000000e+01,-4.112000000000000000e+03
1.680087331395333529e+09,1.649200000000000000e+04,1.200000000000000000e+02,1.552000000000000000e+03,-7.000000000000000000e+01,-3.080000000000000000e+02,-1.900000000000000000e+01,-4.144000000000000000e+03
1.680087331396396875e+09,1.638800000000000000e+04,1.520000000000000000e+02,1.492000000000000000e+03,-8.800000000000000000e+01,-3.410000000000000000e+02,-2.900000000000000000e+01,-4.144000000000000000e+03
1.680087331397672415e+09,1.634400000000000000e+04,1.320000000000000000e+02,1.444000000000000000e+03,-8.800000000000000000e+01,-3.610000000000000000e+02,2.000000000000000000e+00,-4.112000000000000000e+03
1.680087331398979664e+09,1.634400000000000000e+04,6.400000000000000000e+01,1.388000000000000000e+03,-7.900000000000000000e+01,-3.200000000000000000e+02,1.400000000000000000e+01,-4.096000000000000000e+03
1.680087331400305748e+09,1.636000000000000000e+04,1.080000000000000000e+02,1.464000000000000000e+03,-7.400000000000000000e+01,-2.990000000000000000e+02,3.000000000000000000e+00,-4.160000000000000000e+03
1.680087331401697636e+09,1.646800000000000000e+04,1.200000000000000000e+02,1.556000000000000000e+03,-8.000000000000000000e+01,-3.060000000000000000e+02,1.400000000000000000e+01,-4.144000000000000000e+03
1.680087331402851105e+09,1.641200000000000000e+04,1.400000000000000000e+02,1.464000000000000000e+03,-7.500000000000000000e+01,-3.330000000000000000e+02,-1.700000000000000000e+01,-4.128000000000000000e+03
1.680087331404129028e+09,1.639200000000000000e+04,1.640000000000000000e+02,1.440000000000000000e+03,-8.800000000000000000e+01,-3.610000000000000000e+02,-2.400000000000000000e+01,-4.096000000000000000e+03
1.680087331405398130e+09,1.644400000000000000e+04,1.680000000000000000e+02,1.540000000000000000e+03,-6.300000000000000000e+01,-3.190000000000000000e+02,-1.000000000000000000e+00,-4.128000000000000000e+03
1.680087331406807899e+09,1.638400000000000000e+04,1.360000000000000000e+02,1.460000000000000000e+03,-7.100000000000000000e+01,-3.080000000000000000e+02,7.000000000000000000e+00,-4.144000000000000000e+03
1.680087331408089638e+09,1.635600000000000000e+04,1.600000000000000000e+02,1.520000000000000000e+03,-9.300000000000000000e+01,-3.100000000000000000e+02,1.200000000000000000e+01,-4.128000000000000000e+03
