timestamp,RAW_ACCEL_X,RAW_ACCEL_Y,RAW_ACCEL_Z,RAW_TEMP,RAW_GYRO_X,RAW_GYRO_Y,RAW_GYRO_Z
1.680681478507468939e+09,1.652800000000000000e+04,-1.720000000000000000e+02,-1.684000000000000000e+03,-4.208000000000000000e+03,-1.207000000000000000e+03,-6.530000000000000000e+02,-5.800000000000000000e+01
1.680681478513942003e+09,1.668400000000000000e+04,-1.360000000000000000e+02,-1.500000000000000000e+03,-4.240000000000000000e+03,-1.247000000000000000e+03,-6.190000000000000000e+02,-4.800000000000000000e+01
1.680681478516392469e+09,1.648800000000000000e+04,-6.000000000000000000e+01,-1.576000000000000000e+03,-4.256000000000000000e+03,-1.225000000000000000e+03,-6.500000000000000000e+02,-4.300000000000000000e+01
1.680681478519276381e+09,1.658400000000000000e+04,-8.000000000000000000e+01,-1.352000000000000000e+03,-4.208000000000000000e+03,-1.206000000000000000e+03,-6.370000000000000000e+02,-6.100000000000000000e+01
1.680681478529554367e+09,1.647600000000000000e+04,-6.800000000000000000e+01,-1.452000000000000000e+03,-4.192000000000000000e+03,-1.211000000000000000e+03,-6.450000000000000000e+02,-5.000000000000000000e+01
1.680681478533309937e+09,1.666400000000000000e+04,-1.200000000000000000e+01,-1.468000000000000000e+03,-4.208000000000000000e+03,-1.197000000000000000e+03,-6.490000000000000000e+02,-4.400000000000000000e+01
1.680681478535805941e+09,1.653200000000000000e+04,-3.200000000000000000e+01,-1.492000000000000000e+03,-4.224000000000000000e+03,-1.171000000000000000e+03,-6.370000000000000000e+02,-3.900000000000000000e+01
1.680681478542541027e+09,1.663200000000000000e+04,-8.000000000000000000e+01,-1.528000000000000000e+03,-4.240000000000000000e+03,-1.234000000000000000e+03,-6.040000000000000000e+02,-6.000000000000000000e+01
1.680681478544869900e+09,1.664400000000000000e+04,-1.200000000000000000e+01,-1.544000000000000000e+03,-4.224000000000000000e+03,-1.202000000000000000e+03,-6.320000000000000000e+02,-5.200000000000000000e+01
1.680681478547488689e+09,1.658800000000000000e+04,-8.000000000000000000e+01,-1.536000000000000000e+03,-4.240000000000000000e+03,-1.212000000000000000e+03,-6.270000000000000000e+02,-5.100000000000000000e+01
1.680681478551390409e+09,1.660400000000000000e+04,1.200000000000000000e+01,-1.456000000000000000e+03,-4.192000000000000000e+03,-1.234000000000000000e+03,-6.150000000000000000e+02,-5.000000000000000000e+01
1.680681478555272102e+09,1.652800000000000000e+04,-8.400000000000000000e+01,-1.660000000000000000e+03,-4.208000000000000000e+03,-1.216000000000000000e+03,-6.200000000000000000e+02,-7.000000000000000000e+01
1.680681478556627989e+09,1.659200000000000000e+04,-9.600000000000000000e+01,-1.524000000000000000e+03,-4.192000000000000000e+03,-1.193000000000000000e+03,-6.460000000000000000e+02,-5.600000000000000000e+01
1.680681478557998657e+09,1.646800000000000000e+04,-7.600000000000000000e+01,-1.532000000000000000e+03,-4.208000000000000000e+03,-1.200000000000000000e+03,-6.260000000000000000e+02,-4.600000000000000000e+01
1.680681478559389114e+09,1.641200000000000000e+04,-1.120000000000000000e+02,-1.560000000000000000e+03,-4.208000000000000000e+03,-1.223000000000000000e+03,-6.160000000000000000e+02,-5.700000000000000000e+01
1.680681478560794830e+09,1.658800000000000000e+04,-1.200000000000000000e+02,-1.520000000000000000e+03,-4.208000000000000000e+03,-1.234000000000000000e+03,-6.210000000000000000e+02,-6.600000000000000000e+01
1.680681478561872721e+09,1.657600000000000000e+04,-8.400000000000000000e+01,-1.448000000000000000e+03,-4.224000000000000000e+03,-1.200000000000000000e+03,-6.290000000000000000e+02,-4.800000000000000000e+01
1.680681478562538385e+09,1.662000000000000000e+04,-1.160000000000000000e+02,-1.632000000000000000e+03,-4.208000000000000000e+03,-1.174000000000000000e+03,-6.290000000000000000e+02,-4.600000000000000000e+01
